,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
3751,1,28,23,32040,6.0,9,5.0,4,2,2,1,2,1,1.0,3.0,1.0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
3752,1,49,8,89980,1.0,8,9.0,2,9,7,7,3,2,2.0,2.0,2.0,2,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
3753,1,55,19,43190,4.0,7,12.0,3,9,7,3,1,2,3.0,2.0,1.0,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
3754,1,26,26,20240,1.0,22,8.0,2,8,1,7,3,1,4.0,1.0,2.0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
3755,1,35,10,36900,1.0,9,10.0,2,10,7,8,3,2,2.0,1.0,3.0,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
3756,1,29,4,59160,6.0,9,5.0,2,3,0,2,3,2,3.0,3.0,2.0,0,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3757,1,32,11,27410,1.0,12,1.0,5,1,0,1,1,1,2.0,3.0,2.0,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
3758,1,58,11,21530,9.0,5,3.0,3,1,0,0,3,1,2.0,3.0,2.0,3,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3759,1,20,13,93960,1.0,4,2.0,6,2,0,2,3,3,1.0,1.0,2.0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
3760,1,21,1,104000,1.0,12,1.0,2,1,0,0,2,1,4.0,2.0,3.0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
3761,1,22,18,124900,0.0,11,4.0,3,3,0,2,2,4,2.0,2.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
3762,1,41,28,26570,4.0,4,10.0,3,7,1,0,2,1,2.0,1.0,2.0,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3763,1,39,12,66960,7.0,7,8.0,3,2,2,2,3,3,4.0,2.0,1.0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
3764,1,25,1,32120,1.0,7,1.0,3,1,0,0,3,2,1.0,2.0,1.0,0,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
3765,1,19,18,160640,1.0,9,1.0,3,1,0,0,3,4,4.0,1.0,1.0,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3766,1,20,35,27070,1.0,4,1.0,2,1,0,0,2,2,3.0,3.0,2.0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
3767,1,36,12,22320,1.0,7,16.0,2,16,3,7,3,2,3.0,3.0,3.0,1,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
3768,1,37,12,30720,5.0,9,17.0,3,14,11,7,3,2,3.0,4.0,3.0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
3769,1,58,11,59570,4.0,12,7.0,2,1,0,0,2,2,1.0,2.0,1.0,3,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
3770,1,40,2,65450,4.0,11,22.0,2,1,0,0,3,3,2.0,2.0,2.0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
3771,1,31,34,25930,0.0,14,4.0,2,3,1,2,3,2,1.0,4.0,1.0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
3772,1,29,4,27230,6.0,8,3.0,2,0,0,0,2,4,3.0,2.0,2.0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3773,1,30,2,40000,4.0,12,7.0,5,5,0,1,1,3,4.0,2.0,3.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
3774,1,35,29,20700,1.0,12,5.0,1,4,0,2,1,1,3.0,4.0,2.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
3775,1,20,2,63970,1.0,15,1.0,3,1,0,0,1,3,4.0,3.0,2.0,0,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
3776,1,30,10,191440,0.0,1,4.0,3,3,1,2,1,4,1.0,1.0,2.0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
3777,1,37,18,44850,5.0,9,15.0,2,1,0,0,2,1,1.0,3.0,2.0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False
3778,1,26,25,135250,8.0,10,7.0,4,2,2,2,3,3,2.0,1.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
3779,1,52,6,14200,1.0,3,33.0,2,32,6,9,2,2,3.0,3.0,2.0,3,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
3780,1,36,2,54820,1.0,16,18.0,3,17,15,14,1,1,3.0,1.0,1.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
3781,1,36,8,56600,7.0,3,9.0,3,1,0,0,3,4,1.0,2.0,1.0,1,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3782,1,26,2,48210,6.0,9,6.0,2,3,1,2,3,4,2.0,2.0,1.0,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
3783,1,20,10,34640,1.0,14,2.0,3,2,0,2,3,3,4.0,4.0,2.0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
3784,1,21,1,57750,1.0,12,1.0,2,1,1,0,1,2,3.0,2.0,1.0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
3785,1,51,28,192720,9.0,14,18.0,2,10,2,7,2,2,3.0,3.0,3.0,3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
3786,1,28,23,52380,1.0,9,10.0,4,10,1,9,3,3,3.0,2.0,2.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False
3787,1,44,22,21190,9.0,8,24.0,3,20,3,6,1,1,1.0,1.0,1.0,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
3788,1,35,8,61180,0.0,19,9.0,3,8,4,7,2,2,1.0,2.0,1.0,1,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
3789,1,33,1,62140,1.0,14,14.0,3,13,3,8,3,2,2.0,2.0,3.0,1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
3790,1,25,30,82680,1.0,4,7.0,3,7,5,6,2,2,3.0,1.0,1.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3791,1,26,10,80950,1.0,7,1.0,3,1,0,0,1,3,2.0,1.0,1.0,0,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3792,1,33,10,29040,4.0,7,5.0,2,2,2,2,1,1,1.0,4.0,2.0,1,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
3793,1,28,8,29760,1.0,7,1.0,3,1,0,0,3,2,3.0,1.0,1.0,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3794,1,50,1,159920,3.0,5,5.0,3,0,0,0,2,1,2.0,2.0,1.0,2,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False
3795,1,39,1,67550,7.0,9,21.0,2,18,11,5,3,3,3.0,2.0,2.0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
3796,1,18,2,109650,1.0,12,0.0,5,0,0,0,3,3,2.0,4.0,3.0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
3797,1,33,4,49360,0.0,8,6.0,2,5,0,3,3,2,1.0,4.0,1.0,1,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
3798,1,31,12,53040,1.0,17,2.0,3,2,2,2,3,1,3.0,3.0,1.0,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3799,1,29,7,22440,1.0,8,11.0,5,11,3,10,3,2,2.0,4.0,2.0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
3800,1,42,2,22850,0.0,8,22.0,3,21,13,14,2,3,1.0,2.0,4.0,2,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3801,1,28,18,41970,1.0,11,1.0,3,1,0,0,1,3,3.0,1.0,3.0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
3802,1,43,6,45220,8.0,15,7.0,3,4,1,3,1,2,2.0,3.0,1.0,2,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False
3803,1,44,7,45580,1.0,10,6.0,2,6,0,2,1,3,2.0,3.0,1.0,2,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3804,1,22,26,26540,0.0,19,1.0,5,0,0,0,3,2,1.0,3.0,1.0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
3805,1,41,14,195660,6.0,7,5.0,2,1,0,0,1,3,1.0,3.0,2.0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3806,1,24,34,28860,1.0,12,1.0,5,1,0,0,1,3,4.0,3.0,1.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
3807,1,19,2,98240,1.0,16,1.0,2,1,0,0,2,2,1.0,2.0,3.0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
3808,1,25,1,109320,1.0,10,1.0,3,1,1,0,1,1,3.0,3.0,2.0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
3809,1,45,14,43060,2.0,6,26.0,3,24,1,11,2,2,3.0,2.0,3.0,2,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
3810,1,21,24,53370,1.0,9,2.0,2,2,2,2,2,3,1.0,3.0,1.0,0,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False
3811,1,44,25,62720,1.0,19,10.0,3,10,0,5,3,3,3.0,2.0,1.0,2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
3812,1,29,35,28860,3.0,8,10.0,4,7,7,7,1,3,2.0,2.0,1.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
3813,1,32,6,96020,1.0,11,10.0,3,10,1,1,1,2,3.0,1.0,3.0,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
3814,1,39,22,28360,0.0,19,6.0,3,5,0,3,2,3,4.0,1.0,2.0,1,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
3815,1,40,10,59850,2.0,12,9.0,1,5,1,0,1,4,3.0,4.0,3.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
3816,1,52,4,25790,9.0,12,10.0,1,8,7,7,2,2,3.0,2.0,2.0,3,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
3817,1,31,4,71040,1.0,7,3.0,3,3,2,2,2,2,3.0,2.0,1.0,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
3818,1,44,6,63220,4.0,8,10.0,2,3,1,2,2,3,2.0,3.0,1.0,2,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
3819,1,58,1,10090,7.0,13,31.0,3,10,5,9,1,2,1.0,3.0,1.0,3,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
3820,1,55,23,46800,6.0,9,24.0,0,19,3,8,2,2,2.0,3.0,2.0,3,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
